_private.«ROOT».Data.DyadicSize.0.«ROOT».Data.DyadicSize.isNegative.match_1.splitter	«ROOT».Data.DyadicSize	def	u_1	(motive : «ROOT».Data.DyadicSize → Sort u_1) →   (x : «ROOT».Data.DyadicSize) →     (h_1 : (_ : Unit) → motive «ROOT».Data.DyadicSize.negInfinity) →       (h_2 : (units : Int) → motive («ROOT».Data.DyadicSize.finite units)) →         (h_3 :             (x : «ROOT».Data.DyadicSize) →               (@Eq.{1} «ROOT».Data.DyadicSize x «ROOT».Data.DyadicSize.negInfinity → False) →                 (∀ (units : Int),                     @Eq.{1} «ROOT».Data.DyadicSize x («ROOT».Data.DyadicSize.finite units) → False) →                   motive x) →           motive x	fun (motive : «ROOT».Data.DyadicSize → Sort u_1) (x : «ROOT».Data.DyadicSize)     (h_1 : (_ : Unit) → motive «ROOT».Data.DyadicSize.negInfinity)     (h_2 : (units : Int) → motive («ROOT».Data.DyadicSize.finite units))     (h_3 :       (x : «ROOT».Data.DyadicSize) →         (@Eq.{1} «ROOT».Data.DyadicSize x «ROOT».Data.DyadicSize.negInfinity → False) →           (∀ (units : Int),               @Eq.{1} «ROOT».Data.DyadicSize x («ROOT».Data.DyadicSize.finite units) → False) →             motive x) =>   @«ROOT».Data.DyadicSize.isNegative._sparseCasesOn_1.{u_1} (fun (x : «ROOT».Data.DyadicSize) => motive x)     x (h_1 Unit.unit) (fun (units : Int) => h_2 units)     fun (h : Nat.hasNotBit (nat_lit 12) («ROOT».Data.DyadicSize.ctorIdx x)) =>     h_3 x       (fun (x_1 : @Eq.{1} «ROOT».Data.DyadicSize x «ROOT».Data.DyadicSize.negInfinity) =>         @Eq.ndrec.{0, 1} «ROOT».Data.DyadicSize «ROOT».Data.DyadicSize.negInfinity           (fun (x : «ROOT».Data.DyadicSize) =>             Nat.hasNotBit (nat_lit 12) («ROOT».Data.DyadicSize.ctorIdx x) → False)           (fun               (h :                 Nat.hasNotBit (nat_lit 12)                   («ROOT».Data.DyadicSize.ctorIdx «ROOT».Data.DyadicSize.negInfinity)) =>             @absurd.{0}               (@Eq.{1} Nat                 (Nat.land (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1)))                   (Nat.shiftRight (nat_lit 12) (nat_lit 2)))                 (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1))))               False               (@Nat.eq_of_beq_eq_true                 (Nat.land (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1)))                   (Nat.shiftRight (nat_lit 12) (nat_lit 2)))                 (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1))) (@Eq.refl.{1} Bool Bool.true))               h)           x (@Eq.symm.{1} «ROOT».Data.DyadicSize x «ROOT».Data.DyadicSize.negInfinity x_1) h)       fun (units : Int) (x_1 : @Eq.{1} «ROOT».Data.DyadicSize x («ROOT».Data.DyadicSize.finite units)) =>       @Eq.ndrec.{0, 1} «ROOT».Data.DyadicSize («ROOT».Data.DyadicSize.finite units)         (fun (x : «ROOT».Data.DyadicSize) =>           Nat.hasNotBit (nat_lit 12) («ROOT».Data.DyadicSize.ctorIdx x) → False)         (fun             (h :               Nat.hasNotBit (nat_lit 12)                 («ROOT».Data.DyadicSize.ctorIdx («ROOT».Data.DyadicSize.finite units))) =>           @absurd.{0}             (@Eq.{1} Nat               (Nat.land (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1)))                 (Nat.shiftRight (nat_lit 12) (nat_lit 3)))               (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1))))             False             (@Nat.eq_of_beq_eq_true               (Nat.land (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1)))                 (Nat.shiftRight (nat_lit 12) (nat_lit 3)))               (@OfNat.ofNat.{0} Nat (nat_lit 1) (instOfNatNat (nat_lit 1))) (@Eq.refl.{1} Bool Bool.true))             h)         x (@Eq.symm.{1} «ROOT».Data.DyadicSize x («ROOT».Data.DyadicSize.finite units) x_1) h	propext
_private.«ROOT».Data.Queue.0.«ROOT».Data.SizeClass.admissible_iff_accepted	«ROOT».Data.Queue	theorem	u	∀ {Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size) (v : Size),   Iff (@«ROOT».Data.SizeClass.Admissible.{u} Size sizes v)     (And (@Eq.{1} Bool (@«ROOT».Data.SizeClass.isNonNegativeNumber.{u} Size sizes v) Bool.true)       (@Eq.{1} Bool (@«ROOT».Data.SizeClass.isPositiveInfinity.{u} Size sizes v) Bool.false))		propext
_private.«ROOT».Data.Queue.0.«ROOT».Data.dequeueValue_of_cons	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size) (q : «ROOT».Data.Queue.{u} α Size)   (entry : «ROOT».Data.QueueEntry.{u} α Size) (rest : List.{u} («ROOT».Data.QueueEntry.{u} α Size))   (hentries :     @Eq.{u + 1} (List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (@«ROOT».Data.Queue.entries.{u} α Size q)       (@List.cons.{u} («ROOT».Data.QueueEntry.{u} α Size) entry rest)),   @Eq.{u + 1} (Option.{u} (Prod.{u, u} α («ROOT».Data.Queue.{u} α Size)))     (@«ROOT».Data.dequeueValue.{u} α Size sizes q)     (@Option.some.{u} (Prod.{u, u} α («ROOT».Data.Queue.{u} α Size))       (@Prod.mk.{u, u} α («ROOT».Data.Queue.{u} α Size) (@«ROOT».Data.QueueEntry.value.{u} α Size entry)         (@«ROOT».Data.Queue.mk.{u} α Size rest           (@«ROOT».Data.SizeClass.clampNonNegative.{u} Size sizes             (@«ROOT».Data.SizeClass.sub.{u} Size sizes (@«ROOT».Data.Queue.totalSize.{u} α Size q)               (@«ROOT».Data.QueueEntry.size.{u} α Size entry))))))		
_private.«ROOT».Data.Queue.0.«ROOT».Data.dequeueValue_of_nil	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size) (q : «ROOT».Data.Queue.{u} α Size)   (hentries :     @Eq.{u + 1} (List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (@«ROOT».Data.Queue.entries.{u} α Size q)       (@List.nil.{u} («ROOT».Data.QueueEntry.{u} α Size))),   @Eq.{u + 1} (Option.{u} (Prod.{u, u} α («ROOT».Data.Queue.{u} α Size)))     (@«ROOT».Data.dequeueValue.{u} α Size sizes q)     (@Option.none.{u} (Prod.{u, u} α («ROOT».Data.Queue.{u} α Size)))		
_private.«ROOT».Data.Queue.0.«ROOT».Data.enqueueValueWithSize_admissible_of_ok	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size) (q q' : «ROOT».Data.Queue.{u} α Size)   (value : α) (size : Size)   (hok :     @Eq.{u + 1} (Except.{0, u} «ROOT».Data.RangeError («ROOT».Data.Queue.{u} α Size))       (@«ROOT».Data.enqueueValueWithSize.{u} α Size sizes q value size)       (@Except.ok.{0, u} «ROOT».Data.RangeError («ROOT».Data.Queue.{u} α Size) q')),   @«ROOT».Data.SizeClass.Admissible.{u} Size sizes size		propext
_private.«ROOT».Data.Queue.0.«ROOT».Data.enqueueValueWithSize_ok_eq	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size) (q q' : «ROOT».Data.Queue.{u} α Size)   (value : α) (size : Size)   (hok :     @Eq.{u + 1} (Except.{0, u} «ROOT».Data.RangeError («ROOT».Data.Queue.{u} α Size))       (@«ROOT».Data.enqueueValueWithSize.{u} α Size sizes q value size)       (@Except.ok.{0, u} «ROOT».Data.RangeError («ROOT».Data.Queue.{u} α Size) q')),   @Eq.{u + 1} («ROOT».Data.Queue.{u} α Size) q'     (@«ROOT».Data.Queue.mk.{u} α Size       (@HAppend.hAppend.{u, u, u} (List.{u} («ROOT».Data.QueueEntry.{u} α Size))         (List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (List.{u} («ROOT».Data.QueueEntry.{u} α Size))         (@instHAppendOfAppend.{u} (List.{u} («ROOT».Data.QueueEntry.{u} α Size))           (@List.instAppend.{u} («ROOT».Data.QueueEntry.{u} α Size)))         (@«ROOT».Data.Queue.entries.{u} α Size q)         (@List.cons.{u} («ROOT».Data.QueueEntry.{u} α Size)           (@«ROOT».Data.QueueEntry.mk.{u} α Size value size)           (@List.nil.{u} («ROOT».Data.QueueEntry.{u} α Size))))       (@«ROOT».Data.SizeClass.add.{u} Size sizes (@«ROOT».Data.Queue.totalSize.{u} α Size q) size))		propext
_private.«ROOT».Data.Queue.0.«ROOT».Data.foldl_admissible	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size)   (ordered : @«ROOT».Data.SizeClass.Ordered.{u} Size sizes)   (entries : List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (acc : Size),   @«ROOT».Data.SizeClass.Admissible.{u} Size sizes acc →     (∀ (e : «ROOT».Data.QueueEntry.{u} α Size),         @Membership.mem.{u, u} («ROOT».Data.QueueEntry.{u} α Size)             (List.{u} («ROOT».Data.QueueEntry.{u} α Size))             (@List.instMembership.{u} («ROOT».Data.QueueEntry.{u} α Size)) entries e →           @«ROOT».Data.SizeClass.Admissible.{u} Size sizes (@«ROOT».Data.QueueEntry.size.{u} α Size e)) →       @«ROOT».Data.SizeClass.Admissible.{u} Size sizes         (@List.foldl.{u, u} Size («ROOT».Data.QueueEntry.{u} α Size)           (fun (total : Size) (entry : «ROOT».Data.QueueEntry.{u} α Size) =>             @«ROOT».Data.SizeClass.add.{u} Size sizes total               (@«ROOT».Data.QueueEntry.size.{u} α Size entry))           acc entries)		propext
_private.«ROOT».Data.Queue.0.«ROOT».Data.foldl_shift	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size)   (hexact : @«ROOT».Data.SizeClass.Exact.{u} Size sizes)   (ordered : @«ROOT».Data.SizeClass.Ordered.{u} Size sizes)   (entries : List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (acc : Size),   @«ROOT».Data.SizeClass.Admissible.{u} Size sizes acc →     (∀ (e : «ROOT».Data.QueueEntry.{u} α Size),         @Membership.mem.{u, u} («ROOT».Data.QueueEntry.{u} α Size)             (List.{u} («ROOT».Data.QueueEntry.{u} α Size))             (@List.instMembership.{u} («ROOT».Data.QueueEntry.{u} α Size)) entries e →           @«ROOT».Data.SizeClass.Admissible.{u} Size sizes (@«ROOT».Data.QueueEntry.size.{u} α Size e)) →       @Eq.{u + 1} Size         (@List.foldl.{u, u} Size («ROOT».Data.QueueEntry.{u} α Size)           (fun (total : Size) (entry : «ROOT».Data.QueueEntry.{u} α Size) =>             @«ROOT».Data.SizeClass.add.{u} Size sizes total               (@«ROOT».Data.QueueEntry.size.{u} α Size entry))           acc entries)         (@«ROOT».Data.SizeClass.add.{u} Size sizes acc (@«ROOT».Data.sizeSum.{u} α Size sizes entries))		propext
_private.«ROOT».Data.Queue.0.«ROOT».Data.peekQueueValue_of_cons	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (q : «ROOT».Data.Queue.{u} α Size) (entry : «ROOT».Data.QueueEntry.{u} α Size)   (rest : List.{u} («ROOT».Data.QueueEntry.{u} α Size))   (hentries :     @Eq.{u + 1} (List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (@«ROOT».Data.Queue.entries.{u} α Size q)       (@List.cons.{u} («ROOT».Data.QueueEntry.{u} α Size) entry rest)),   @Eq.{u + 1} (Option.{u} α) (@«ROOT».Data.peekQueueValue.{u} α Size q)     (@Option.some.{u} α (@«ROOT».Data.QueueEntry.value.{u} α Size entry))		
_private.«ROOT».Data.Queue.0.«ROOT».Data.peekQueueValue_of_nil	«ROOT».Data.Queue	theorem	u	∀ {α Size : Type u} (q : «ROOT».Data.Queue.{u} α Size)   (hentries :     @Eq.{u + 1} (List.{u} («ROOT».Data.QueueEntry.{u} α Size)) (@«ROOT».Data.Queue.entries.{u} α Size q)       (@List.nil.{u} («ROOT».Data.QueueEntry.{u} α Size))),   @Eq.{u + 1} (Option.{u} α) (@«ROOT».Data.peekQueueValue.{u} α Size q) (@Option.none.{u} α)		
_private.«ROOT».Data.Strategy.0.«ROOT».Data.extractHighWaterMark_of_accepted	«ROOT».Data.Strategy	theorem	u	∀ {σ Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size)   (strategy : «ROOT».Data.QueuingStrategy.{u} σ Size) (defaultHWM highWaterMark : Size)   (hpresent :     @Eq.{u + 1} (Option.{u} Size) (@«ROOT».Data.QueuingStrategy.highWaterMark.{u} σ Size strategy)       (@Option.some.{u} Size highWaterMark))   (hnan : @Eq.{1} Bool (@«ROOT».Data.SizeClass.isNaN.{u} Size sizes highWaterMark) Bool.false)   (hneg : @Eq.{1} Bool (@«ROOT».Data.SizeClass.isNegative.{u} Size sizes highWaterMark) Bool.false),   @Eq.{u + 1} (Except.{0, u} «ROOT».Data.RangeError Size)     (@«ROOT».Data.extractHighWaterMark.{u} σ Size sizes strategy defaultHWM)     (@Except.ok.{0, u} «ROOT».Data.RangeError Size highWaterMark)		propext
_private.«ROOT».Data.Strategy.0.«ROOT».Data.extractHighWaterMark_of_refused	«ROOT».Data.Strategy	theorem	u	∀ {σ Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size)   (strategy : «ROOT».Data.QueuingStrategy.{u} σ Size) (defaultHWM highWaterMark : Size)   (hpresent :     @Eq.{u + 1} (Option.{u} Size) (@«ROOT».Data.QueuingStrategy.highWaterMark.{u} σ Size strategy)       (@Option.some.{u} Size highWaterMark))   (hbad :     Or (@Eq.{1} Bool (@«ROOT».Data.SizeClass.isNaN.{u} Size sizes highWaterMark) Bool.true)       (@Eq.{1} Bool (@«ROOT».Data.SizeClass.isNegative.{u} Size sizes highWaterMark) Bool.true)),   @Eq.{u + 1} (Except.{0, u} «ROOT».Data.RangeError Size)     (@«ROOT».Data.extractHighWaterMark.{u} σ Size sizes strategy defaultHWM)     (@Except.error.{0, u} «ROOT».Data.RangeError Size «ROOT».Data.RangeError.rangeError)		propext
_private.«ROOT».Data.Strategy.0.«ROOT».Data.extractHighWaterMark_of_some	«ROOT».Data.Strategy	theorem	u	∀ {σ Size : Type u} (sizes : «ROOT».Data.SizeClass.{u} Size)   (strategy : «ROOT».Data.QueuingStrategy.{u} σ Size) (defaultHWM highWaterMark : Size)   (hpresent :     @Eq.{u + 1} (Option.{u} Size) (@«ROOT».Data.QueuingStrategy.highWaterMark.{u} σ Size strategy)       (@Option.some.{u} Size highWaterMark)),   @Eq.{u + 1} (Except.{0, u} «ROOT».Data.RangeError Size)     (@«ROOT».Data.extractHighWaterMark.{u} σ Size sizes strategy defaultHWM)     (@ite.{max (u + 1) 1} (Except.{0, u} «ROOT».Data.RangeError Size)       (@Eq.{1} Bool         (Bool.or (@«ROOT».Data.SizeClass.isNaN.{u} Size sizes highWaterMark)           (@«ROOT».Data.SizeClass.isNegative.{u} Size sizes highWaterMark))         Bool.true)       (instDecidableEqBool         (Bool.or (@«ROOT».Data.SizeClass.isNaN.{u} Size sizes highWaterMark)           (@«ROOT».Data.SizeClass.isNegative.{u} Size sizes highWaterMark))         Bool.true)       (@Except.error.{0, u} «ROOT».Data.RangeError Size «ROOT».Data.RangeError.rangeError)       (@Except.ok.{0, u} «ROOT».Data.RangeError Size highWaterMark))		
